# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:kineticity_smg        20:braiding_smg          21:tensor_excess_smg     22:Mpl_running_smg       23:c_s^2                 24:kin (D)            
       2.257116069097e+03       1.061145642268e-04       1.588975322662e+02       1.742077545441e+01       1.400614821457e+04       6.202581172087e+00       3.162750834948e+07       8.622466633562e+01       7.154250079293e+01       2.822612762472e+01       1.542239126482e+02       4.949087633224e+01       3.034834174330e+02       5.236015729805e+03       1.509496280039e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.150940308845e-10       2.877350772111e-10       0.000000000000e+00       0.000000000000e+00       6.748517249305e+00       1.150940310086e-10 
       2.241402735703e+03       1.074297129608e-04       1.598048863920e+02       1.721531806343e+01       1.400524086044e+04       6.245640284618e+00       3.140539041964e+07       8.668466491592e+01       6.957184652809e+01       2.764097516943e+01       1.510267152730e+02       4.812763901968e+01       2.963671760252e+02       5.291468561281e+03       1.507853299238e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.178576193471e-10       2.946440483678e-10       0.000000000000e+00       0.000000000000e+00       6.746425940220e+00       1.178576194773e-10 
       2.225798699839e+03       1.087605574363e-04       1.607166801266e+02       1.701238251536e+01       1.400432906671e+04       6.288996426899e+00       3.118482175786e+07       8.714654386949e+01       6.765546887017e+01       2.706795178659e+01       1.478957895820e+02       4.680194857522e+01       2.894211588489e+02       5.347447488985e+03       1.506210382164e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.206861653028e-10       3.017154132569e-10       0.000000000000e+00       0.000000000000e+00       6.744337627081e+00       1.206861654393e-10 
       2.210303201641e+03       1.101072771608e-04       1.616329298574e+02       1.681193660092e+01       1.400341281698e+04       6.332651626691e+00       3.096579159609e+07       8.761030617770e+01       6.579187306892e+01       2.650680610071e+01       1.448297620917e+02       4.551277097714e+01       2.826412122734e+02       5.403956793209e+03       1.504567563274e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.235811633343e-10       3.089529083357e-10       0.000000000000e+00       0.000000000000e+00       6.742252354268e+00       1.235811634774e-10 
       2.194915486528e+03       1.114700536091e-04       1.625536520073e+02       1.661394853645e+01       1.400249209483e+04       6.376607925368e+00       3.074828924102e+07       8.807595479207e+01       6.397960553428e+01       2.595729194529e+01       1.418272877802e+02       4.425910067705e+01       2.760232859718e+02       5.461000782589e+03       1.502924876998e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.265441417233e-10       3.163603543083e-10       0.000000000000e+00       0.000000000000e+00       6.740170165884e+00       1.265441418734e-10 
       2.179634805160e+03       1.128490702442e-04       1.634788630354e+02       1.641838695810e+01       1.400156688380e+04       6.420867378008e+00       3.053230407359e+07       8.854349263412e+01       6.221725270307e+01       2.541916825489e+01       1.388870494972e+02       4.303995981594e+01       2.695634303061e+02       5.518583794263e+03       1.501282357733e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.295766631968e-10       3.239416579921e-10       0.000000000000e+00       0.000000000000e+00       6.738091105751e+00       1.295766633542e-10 
       2.164460413408e+03       1.142445125382e-04       1.644085794366e+02       1.622522091620e+01       1.400063716740e+04       6.465432053486e+00       3.031782554849e+07       8.901292259514e+01       6.050343993691e+01       2.489219895944e+01       1.360077573864e+02       4.185439746172e+01       2.632577937794e+02       5.576710194025e+03       1.499640039841e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.326803256895e-10       3.317008142237e-10       0.000000000000e+00       0.000000000000e+00       6.736015217409e+00       1.326803258545e-10 
       2.149391572311e+03       1.156565679939e-04       1.653428177420e+02       1.603441986959e+01       1.399970292909e+04       6.510304034559e+00       3.010484319358e+07       8.948424753602e+01       5.883683045051e+01       2.437615288078e+01       1.331881483201e+02       4.070148886792e+01       2.571026205543e+02       5.635384376490e+03       1.497997957645e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.358567631230e-10       3.396419078076e-10       0.000000000000e+00       0.000000000000e+00       6.733942544111e+00       1.358567632961e-10 
       2.134427548045e+03       1.170854261663e-04       1.662815945190e+02       1.584595368015e+01       1.399876415232e+04       6.555485417961e+00       2.989334660944e+07       8.995747028707e+01       5.721612426935e+01       2.387080363125e+01       1.304269853454e+02       3.958033475263e+01       2.510942480336e+02       5.694610765250e+03       1.496356145428e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.391076462025e-10       3.477691155064e-10       0.000000000000e+00       0.000000000000e+00       6.731873128819e+00       1.391076463840e-10 
       2.119567611885e+03       1.185312786841e-04       1.672249263713e+02       1.565979260734e+01       1.399782082047e+04       6.600978314491e+00       2.968332546885e+07       9.043259364782e+01       5.564005721626e+01       2.337592951447e+01       1.277230571420e+02       3.849006059739e+01       2.452291045050e+02       5.754393813038e+03       1.494714637430e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.424346832300e-10       3.560867080750e-10       0.000000000000e+00       0.000000000000e+00       6.729807014202e+00       1.424346834202e-10 
       2.104811040171e+03       1.199943192717e-04       1.681728299390e+02       1.547590730280e+01       1.399687291690e+04       6.646784849109e+00       2.947476951628e+07       9.090962038683e+01       5.410739992566e+01       2.289131342811e+01       1.250751774907e+02       3.742981596534e+01       2.395037068448e+02       5.814738001890e+03       1.493073467843e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.458396209358e-10       3.645990523394e-10       0.000000000000e+00       0.000000000000e+00       6.727744242633e+00       1.458396211352e-10 
       2.090157114272e+03       1.214747437718e-04       1.691253218991e+02       1.529426880505e+01       1.399592042494e+04       6.692907161024e+00       2.926766856739e+07       9.138855324153e+01       5.261695688512e+01       2.241674276875e+01       1.224821847541e+02       3.639877383819e+01       2.339146582811e+02       5.875647843309e+03       1.491432670811e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.493242453279e-10       3.733106133197e-10       0.000000000000e+00       0.000000000000e+00       6.725684856187e+00       1.493242455369e-10 
       2.075605120550e+03       1.229727501674e-04       1.700824189651e+02       1.511484853429e+01       1.399496332787e+04       6.739347403789e+00       2.906201250857e+07       9.186939491799e+01       5.116756550327e+01       2.195200933861e+01       1.199429413663e+02       3.539612997138e+01       2.284586462144e+02       5.937127878432e+03       1.489792280427e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.528903825604e-10       3.822259564009e-10       0.000000000000e+00       0.000000000000e+00       6.723628896634e+00       1.528903827795e-10 
       2.061154350327e+03       1.244885386047e-04       1.710441378875e+02       1.493761828721e+01       1.399400160895e+04       6.786107745394e+00       2.885779129637e+07       9.235214809082e+01       4.975809520326e+01       2.149690925431e+01       1.174563333349e+02       3.442110226703e+01       2.231324400944e+02       5.999182678195e+03       1.488152330729e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.565398998199e-10       3.913497495498e-10       0.000000000000e+00       0.000000000000e+00       6.721576405440e+00       1.565399000496e-10 
       2.046804099850e+03       1.260223114158e-04       1.720104954537e+02       1.476255023193e+01       1.399303525138e+04       6.833190368362e+00       2.865499495712e+07       9.283681540291e+01       4.838744654135e+01       2.105124285748e+01       1.150212697523e+02       3.347293016415e+01       2.179328893502e+02       6.061816843502e+03       1.486512855698e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.602747062322e-10       4.006867655806e-10       0.000000000000e+00       0.000000000000e+00       6.719527423762e+00       1.602747064731e-10 
       2.032553670256e+03       1.275742731423e-04       1.729815084882e+02       1.458961690295e+01       1.399206423835e+04       6.880597469841e+00       2.845361358635e+07       9.332339946529e+01       4.705455034963e+01       2.061481462716e+01       1.126366823174e+02       3.255087404567e+01       2.128569213748e+02       6.125035005394e+03       1.484873889254e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.640967537882e-10       4.102418844704e-10       0.000000000000e+00       0.000000000000e+00       6.717481992448e+00       1.640967540406e-10 
       2.018402367540e+03       1.291446305581e-04       1.739571938531e+02       1.441879119623e+01       1.399108855298e+04       6.928331261703e+00       2.825363734836e+07       9.381190285696e+01       4.575836690242e+01       2.018743309415e+01       1.103015248672e+02       3.165421466168e+01       2.079015395604e+02       6.188841825220e+03       1.483235465257e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.680080382897e-10       4.200200957242e-10       0.000000000000e+00       0.000000000000e+00       6.715440152030e+00       1.680080385543e-10 
       2.004349502519e+03       1.307335926936e-04       1.749375684477e+02       1.425004636429e+01       1.399010817839e+04       6.976393970636e+00       2.805505647572e+07       9.430232812470e+01       4.449788510559e+01       1.976891075703e+01       1.080147729181e+02       3.078225256873e+01       2.030638213843e+02       6.253241994807e+03       1.481597617501e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.720106003168e-10       4.300265007921e-10       0.000000000000e+00       0.000000000000e+00       6.713401942724e+00       1.720106005942e-10 
       1.990394390799e+03       1.323413708591e-04       1.759226492087e+02       1.408335601141e+01       1.398912309763e+04       7.024787838241e+00       2.785786126882e+07       9.479467778291e+01       4.327212170816e+01       1.935906399991e+01       1.057754232167e+02       2.993430758439e+01       1.983409165440e+02       6.318240236639e+03       1.479960379710e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       1.761065262154e-10       4.402663155385e-10       0.000000000000e+00       0.000000000000e+00       6.711367404426e+00       1.761065265062e-10 
